Molecular Weight,LogP,Ring Count,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticRings,TPSA,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumValenceElectrons,NumRotatableBonds,NumRadicalElectrons,activity
501.18862635600004,5.329700000000005,5.0,0.0,2.0,3.0,52.650000000000006,1.0,5.0,4.0,1.0,184.0,5.0,0.0,1
467.18787740799996,4.003200000000002,4.0,0.0,2.0,2.0,79.9,2.0,7.0,6.0,2.0,174.0,7.0,0.0,1
366.103813436,3.2443000000000026,4.0,0.0,2.0,2.0,58.64,1.0,5.0,4.0,1.0,132.0,2.0,0.0,1
497.16205658399997,3.703400000000003,4.0,0.0,2.0,2.0,97.41,1.0,9.0,7.0,1.0,184.0,5.0,0.0,1
483.182792028,3.241200000000002,4.0,0.0,2.0,2.0,89.13000000000001,2.0,8.0,7.0,2.0,180.0,8.0,0.0,1
457.24777523200004,3.9549800000000026,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,176.0,8.0,0.0,1
505.1783753440001,4.079940000000003,5.0,0.0,1.0,4.0,105.9,1.0,9.0,9.0,1.0,186.0,5.0,0.0,1
530.062338316,3.7841900000000024,4.0,0.0,1.0,3.0,87.63999999999999,1.0,8.0,6.0,1.0,172.0,4.0,0.0,1
494.12917265600004,4.635620000000004,5.0,0.0,1.0,4.0,83.48,1.0,8.0,8.0,1.0,174.0,5.0,0.0,1
536.13973734,3.7243400000000024,5.0,0.0,1.0,4.0,100.43,1.0,9.0,8.0,1.0,190.0,5.0,0.0,1
523.225325536,2.995920000000001,5.0,0.0,2.0,3.0,87.97999999999999,0.0,9.0,8.0,0.0,196.0,5.0,0.0,1
370.144805656,4.041800000000004,3.0,0.0,1.0,2.0,40.620000000000005,0.0,4.0,3.0,0.0,136.0,6.0,0.0,1
424.15691162799993,4.321940000000003,5.0,0.0,2.0,3.0,76.58000000000001,1.0,7.0,7.0,1.0,156.0,3.0,0.0,1
380.209992756,3.703820000000003,3.0,0.0,1.0,2.0,49.85000000000001,0.0,5.0,4.0,0.0,148.0,6.0,0.0,1
508.14482272000004,4.944040000000005,5.0,0.0,1.0,4.0,83.47999999999999,1.0,8.0,8.0,1.0,180.0,5.0,0.0,1
281.02187470399997,1.1036,2.0,0.0,0.0,2.0,124.05000000000001,1.0,9.0,8.0,1.0,98.0,5.0,0.0,1
467.21550980000006,4.8701200000000044,5.0,1.0,1.0,3.0,52.57000000000001,0.0,6.0,6.0,0.0,174.0,4.0,0.0,1
456.093739992,0.4181000000000008,3.0,0.0,1.0,2.0,129.87999999999997,3.0,9.0,6.0,2.0,162.0,6.0,0.0,1
574.2162380720001,4.152120000000004,7.0,0.0,3.0,4.0,74.27,0.0,9.0,9.0,0.0,212.0,5.0,0.0,1
452.17697837599997,4.141160000000004,4.0,0.0,1.0,3.0,70.83000000000001,0.0,6.0,5.0,0.0,168.0,5.0,0.0,1
449.213698232,5.156300000000004,4.0,0.0,2.0,2.0,61.440000000000005,2.0,5.0,4.0,2.0,168.0,7.0,0.0,1
377.210327104,3.4727200000000025,4.0,0.0,2.0,2.0,43.86,0.0,5.0,3.0,0.0,146.0,3.0,0.0,1
498.27432432800003,4.672260000000004,5.0,0.0,1.0,4.0,85.17,1.0,8.0,7.0,1.0,192.0,7.0,0.0,1
429.21647510400004,3.2564600000000024,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,164.0,7.0,0.0,1
475.22195440800004,2.883560000000001,4.0,0.0,0.0,4.0,100.27000000000001,1.0,9.0,8.0,1.0,182.0,8.0,0.0,1
443.23212516800004,3.817460000000003,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,170.0,7.0,0.0,1
443.23212516800004,3.912480000000003,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,170.0,7.0,0.0,1
498.27432432800003,4.672260000000004,5.0,0.0,1.0,4.0,85.17,1.0,8.0,7.0,1.0,192.0,7.0,0.0,1
457.24777523200004,4.2075600000000035,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,176.0,8.0,0.0,1
447.207053292,3.743160000000003,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,170.0,7.0,0.0,1
443.23212516800004,3.644960000000002,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,170.0,7.0,0.0,1
461.20630434400005,2.8410600000000015,4.0,0.0,0.0,4.0,100.27000000000001,1.0,9.0,8.0,1.0,176.0,7.0,0.0,1
463.177502752,4.257460000000003,4.0,0.0,0.0,4.0,81.81,1.0,7.0,6.0,1.0,170.0,7.0,0.0,1
472.2386877680001,4.412660000000003,5.0,0.0,1.0,4.0,75.94,1.0,7.0,6.0,1.0,180.0,5.0,0.0,1
397.16377083599997,2.9151000000000016,3.0,0.0,1.0,2.0,92.99000000000001,0.0,8.0,6.0,0.0,152.0,7.0,0.0,1
504.19435975600004,4.299240000000004,5.0,0.0,1.0,4.0,92.71000000000001,1.0,9.0,9.0,1.0,186.0,6.0,0.0,1
435.20928154800004,4.388820000000004,5.0,1.0,1.0,3.0,61.36000000000001,1.0,6.0,6.0,1.0,162.0,4.0,0.0,1
489.266127728,3.717400000000003,4.0,2.0,1.0,1.0,86.78999999999999,1.0,7.0,4.0,1.0,188.0,9.0,0.0,1
556.2256598840002,4.013020000000004,7.0,0.0,3.0,4.0,74.27,0.0,9.0,9.0,0.0,206.0,5.0,0.0,1
410.07032038799997,1.9404000000000001,3.0,0.0,1.0,2.0,98.15,2.0,7.0,6.0,2.0,144.0,5.0,0.0,1
451.19296278800005,4.386300000000004,4.0,0.0,2.0,2.0,70.67,2.0,6.0,5.0,2.0,168.0,6.0,0.0,1
459.227039788,3.6126600000000018,4.0,0.0,0.0,4.0,91.03999999999999,1.0,8.0,7.0,1.0,176.0,8.0,0.0,1
498.27432432800003,4.324660000000003,5.0,0.0,1.0,4.0,85.17,1.0,8.0,7.0,1.0,192.0,7.0,0.0,1
446.27940970800006,4.359760000000004,5.0,0.0,2.0,3.0,67.15,0.0,7.0,6.0,0.0,174.0,3.0,0.0,1
487.19296278800005,4.3686200000000035,5.0,0.0,2.0,3.0,61.88000000000001,1.0,6.0,5.0,1.0,180.0,6.0,0.0,1
501.20861285200004,4.758720000000004,5.0,0.0,2.0,3.0,61.88000000000001,1.0,6.0,5.0,1.0,186.0,7.0,0.0,1
553.22465684,3.457320000000002,4.0,0.0,1.0,3.0,97.41,1.0,9.0,7.0,1.0,208.0,10.0,0.0,1
457.155908584,3.692720000000003,3.0,0.0,0.0,3.0,94.84,1.0,7.0,6.0,1.0,170.0,10.0,0.0,1
454.01980480799995,2.0495,3.0,0.0,1.0,2.0,98.15,2.0,7.0,6.0,2.0,144.0,5.0,0.0,1
437.17731272400005,3.9962000000000026,4.0,0.0,2.0,2.0,70.67,2.0,6.0,5.0,2.0,162.0,7.0,0.0,1
479.18787740799996,3.4445200000000025,4.0,0.0,1.0,3.0,78.95,1.0,7.0,5.0,1.0,178.0,7.0,0.0,1
413.129693836,3.6416200000000023,3.0,0.0,0.0,3.0,85.61,1.0,6.0,5.0,1.0,152.0,8.0,0.0,1
380.221226136,3.029720000000001,3.0,0.0,1.0,2.0,64.68,2.0,6.0,4.0,2.0,148.0,7.0,0.0,1
433.24777523200004,4.156840000000003,4.0,1.0,0.0,3.0,81.81,1.0,7.0,6.0,1.0,168.0,7.0,0.0,1
407.22426291600004,2.5539000000000005,3.0,0.0,2.0,1.0,69.72,1.0,6.0,3.0,1.0,156.0,6.0,0.0,1
469.203527472,3.9211000000000027,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,176.0,8.0,0.0,1
466.200490692,4.878100000000004,5.0,0.0,1.0,4.0,75.63,0.0,7.0,5.0,0.0,176.0,4.0,0.0,1
512.2423555040001,4.433100000000003,5.0,0.0,1.0,4.0,85.81,1.0,8.0,7.0,1.0,196.0,9.0,0.0,1
469.203527472,3.9211000000000027,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,176.0,9.0,0.0,1
455.187877408,3.5310000000000024,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,170.0,9.0,0.0,1
301.113649848,3.9136200000000025,3.0,1.0,0.0,2.0,42.24,1.0,3.0,3.0,1.0,110.0,6.0,0.0,1
403.22597716800004,4.516200000000004,4.0,0.0,1.0,3.0,54.46,1.0,5.0,4.0,1.0,156.0,8.0,0.0,1
375.16166266000005,2.823590000000001,3.0,0.0,1.0,2.0,67.33,1.0,6.0,5.0,1.0,140.0,4.0,0.0,1
458.1179392760001,3.321290000000002,4.0,0.0,1.0,3.0,70.57,1.0,7.0,6.0,1.0,162.0,5.0,0.0,1
469.203527472,3.9211000000000027,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,176.0,10.0,0.0,1
455.187877408,3.701900000000003,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,170.0,8.0,0.0,1
397.14601259600005,2.7422000000000013,4.0,0.0,1.0,3.0,71.41,1.0,6.0,4.0,1.0,146.0,6.0,0.0,1
427.16964049999996,2.831500000000001,3.0,0.0,2.0,1.0,69.72,1.0,6.0,3.0,1.0,156.0,6.0,0.0,1
456.13684488,3.935200000000002,5.0,0.0,0.0,5.0,101.28,2.0,8.0,8.0,2.0,164.0,6.0,0.0,1
425.17731272400005,3.3457000000000017,4.0,0.0,1.0,3.0,71.41,1.0,6.0,4.0,1.0,158.0,7.0,0.0,1
435.136510532,3.6825000000000028,5.0,0.0,1.0,4.0,88.83,1.0,8.0,8.0,1.0,158.0,4.0,0.0,1
481.16714196400005,3.531290000000002,4.0,0.0,1.0,3.0,93.63,1.0,8.0,7.0,1.0,178.0,6.0,0.0,1
470.19877643999996,3.363100000000002,4.0,0.0,2.0,2.0,91.31,1.0,8.0,6.0,1.0,176.0,6.0,0.0,1
449.1521605960001,3.928500000000003,5.0,0.0,1.0,4.0,88.83,1.0,8.0,8.0,1.0,164.0,4.0,0.0,1
411.16166266000005,2.7847000000000017,4.0,0.0,1.0,3.0,71.41,1.0,6.0,4.0,1.0,152.0,7.0,0.0,1
441.172227344,3.140900000000002,4.0,0.0,1.0,3.0,80.64,1.0,7.0,5.0,1.0,164.0,8.0,0.0,1
475.30595880400006,3.4074000000000018,5.0,0.0,2.0,3.0,79.18,1.0,8.0,7.0,1.0,186.0,8.0,0.0,1
438.19348716400003,4.085500000000003,5.0,0.0,2.0,3.0,67.15,0.0,7.0,6.0,0.0,162.0,3.0,0.0,1
450.2743243280001,4.191000000000003,5.0,0.0,2.0,3.0,80.29,0.0,8.0,7.0,0.0,176.0,7.0,0.0,1
474.084114284,4.507310000000002,4.0,0.0,0.0,4.0,99.44999999999999,3.0,7.0,6.0,3.0,164.0,5.0,0.0,1
549.171575712,1.9400999999999995,4.0,0.0,2.0,2.0,142.35000000000002,3.0,11.0,8.0,2.0,200.0,7.0,0.0,1
461.15061930800005,3.6139000000000028,6.0,2.0,2.0,2.0,60.93000000000001,0.0,6.0,4.0,0.0,168.0,3.0,0.0,1
438.19348716400003,4.369620000000004,5.0,0.0,2.0,3.0,75.94,1.0,7.0,6.0,1.0,162.0,3.0,0.0,1
501.2852233600001,3.320500000000002,6.0,0.0,3.0,3.0,87.46000000000001,0.0,9.0,8.0,0.0,194.0,4.0,0.0,1
535.2826365160001,4.450900000000003,6.0,0.0,3.0,3.0,79.18,1.0,8.0,7.0,1.0,202.0,6.0,0.0,1
420.22737413600004,3.416400000000002,5.0,0.0,2.0,3.0,85.16999999999999,1.0,8.0,7.0,1.0,162.0,4.0,0.0,1
489.2852233600001,3.126500000000002,6.0,0.0,3.0,3.0,79.62,0.0,9.0,8.0,0.0,190.0,4.0,0.0,1
487.3059588040001,3.734740000000003,6.0,0.0,3.0,3.0,70.39,0.0,8.0,7.0,0.0,190.0,3.0,0.0,1
448.22228875600007,3.1944000000000017,5.0,0.0,2.0,3.0,102.24000000000001,1.0,9.0,8.0,1.0,172.0,4.0,0.0,1
422.10333476799997,3.9124000000000025,5.0,2.0,1.0,2.0,75.71000000000001,1.0,6.0,4.0,1.0,152.0,4.0,0.0,1
521.165427712,2.964500000000001,4.0,0.0,2.0,2.0,105.24999999999999,1.0,9.0,8.0,1.0,190.0,7.0,0.0,1
487.30595880400006,3.734740000000003,6.0,0.0,3.0,3.0,70.39000000000001,0.0,8.0,7.0,0.0,190.0,3.0,0.0,1
450.2543378320001,4.351400000000004,5.0,0.0,2.0,3.0,67.15,0.0,7.0,6.0,0.0,174.0,5.0,0.0,1
446.27940970800006,4.206300000000003,5.0,0.0,2.0,3.0,67.15,0.0,7.0,6.0,0.0,174.0,5.0,0.0,1
442.16841528800006,4.200300000000003,5.0,0.0,2.0,3.0,75.94,1.0,7.0,6.0,1.0,162.0,3.0,0.0,1
405.22770848400006,3.111220000000002,5.0,0.0,2.0,3.0,88.83,1.0,8.0,7.0,1.0,156.0,3.0,0.0,1
455.22089178799996,3.657420000000003,6.0,2.0,2.0,2.0,60.93,0.0,6.0,4.0,0.0,174.0,3.0,0.0,1
594.1831434400001,3.637500000000002,6.0,0.0,2.0,4.0,126.86,2.0,12.0,13.0,2.0,214.0,9.0,0.0,1
424.04958494400006,2.6945000000000006,3.0,0.0,1.0,2.0,106.82,0.0,8.0,6.0,0.0,148.0,5.0,0.0,1
500.289974392,3.457700000000001,5.0,0.0,1.0,4.0,84.53,1.0,8.0,7.0,1.0,194.0,10.0,0.0,1
471.238273168,3.339220000000002,5.0,0.0,1.0,4.0,87.89000000000001,1.0,9.0,8.0,1.0,180.0,7.0,0.0,1
443.27188180400003,3.273340000000002,4.0,0.0,2.0,2.0,51.71,1.0,6.0,6.0,1.0,170.0,7.0,0.0,1
380.155849008,4.754820000000005,4.0,0.0,1.0,3.0,50.27,0.0,4.0,4.0,0.0,140.0,3.0,0.0,1
426.161328312,4.321100000000004,4.0,0.0,1.0,3.0,68.73,0.0,6.0,6.0,0.0,158.0,5.0,0.0,1
458.27154745599995,4.3956000000000035,4.0,0.0,2.0,2.0,57.7,1.0,6.0,6.0,1.0,176.0,8.0,0.0,1
398.13002818399997,4.361120000000004,4.0,0.0,1.0,3.0,72.64,0.0,6.0,5.0,0.0,146.0,4.0,0.0,1
424.20230226,2.8261400000000005,4.0,0.0,1.0,3.0,85.17000000000002,1.0,8.0,7.0,1.0,162.0,6.0,0.0,1
389.246712612,4.857280000000005,4.0,0.0,1.0,3.0,28.480000000000004,0.0,4.0,3.0,0.0,152.0,3.0,0.0,1
332.18886338799996,4.476540000000004,4.0,0.0,1.0,3.0,25.240000000000002,0.0,3.0,2.0,0.0,128.0,2.0,0.0,1
398.13002818399997,4.162980000000004,4.0,0.0,1.0,3.0,72.64,0.0,6.0,5.0,0.0,146.0,3.0,0.0,1
362.108898816,4.5934000000000035,4.0,0.0,1.0,3.0,49.410000000000004,1.0,4.0,3.0,1.0,130.0,3.0,0.0,1
472.214426504,2.636540000000001,4.0,0.0,2.0,2.0,86.96000000000001,0.0,8.0,6.0,0.0,178.0,5.0,0.0,1
422.13002818399997,4.610600000000003,4.0,0.0,1.0,3.0,67.87,1.0,6.0,5.0,1.0,154.0,5.0,0.0,1
500.245726632,3.4167400000000026,4.0,0.0,2.0,2.0,86.96,0.0,8.0,6.0,0.0,190.0,7.0,0.0,1
332.038626336,4.029000000000003,3.0,0.0,0.0,3.0,55.13,1.0,4.0,4.0,1.0,112.0,5.0,0.0,1
448.25867426400004,4.157760000000003,4.0,0.0,1.0,3.0,85.16999999999999,1.0,8.0,7.0,1.0,174.0,7.0,0.0,1
464.16488946800007,3.421940000000002,4.0,0.0,2.0,2.0,76.72,1.0,7.0,4.0,1.0,168.0,4.0,0.0,1
445.128311844,3.957040000000002,3.0,0.0,1.0,2.0,91.5,2.0,7.0,4.0,2.0,164.0,5.0,0.0,1
314.039498928,1.3510999999999995,2.0,0.0,0.0,2.0,102.4,3.0,6.0,5.0,2.0,108.0,7.0,0.0,1
482.17545415200004,2.870560000000002,3.0,0.0,1.0,2.0,94.74,2.0,8.0,6.0,2.0,176.0,8.0,0.0,1
354.103813436,4.3282200000000035,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,128.0,5.0,0.0,1
422.23179081999996,2.8772600000000015,4.0,0.0,1.0,3.0,78.15,1.0,7.0,6.0,1.0,164.0,6.0,0.0,1
411.125277152,4.286620000000003,4.0,1.0,0.0,3.0,101.30000000000001,2.0,7.0,5.0,2.0,150.0,6.0,0.0,1
412.19106888,2.27154,4.0,0.0,1.0,3.0,69.36000000000001,0.0,7.0,6.0,0.0,158.0,4.0,0.0,1
384.11437811999997,4.418500000000003,4.0,1.0,0.0,3.0,81.42999999999999,1.0,6.0,5.0,1.0,140.0,7.0,0.0,1
484.25867426400004,3.5003400000000022,5.0,0.0,1.0,4.0,76.26,0.0,8.0,7.0,0.0,186.0,6.0,0.0,1
384.11437811999997,4.418500000000003,4.0,1.0,0.0,3.0,81.42999999999999,1.0,6.0,5.0,1.0,140.0,7.0,0.0,1
370.09872805599997,4.028400000000002,4.0,1.0,0.0,3.0,81.42999999999999,1.0,6.0,5.0,1.0,134.0,6.0,0.0,1
435.26342529600004,2.9206400000000015,4.0,0.0,1.0,3.0,63.37,0.0,7.0,6.0,0.0,170.0,6.0,0.0,1
368.1194635,4.636640000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
400.10929273999994,4.037000000000003,4.0,1.0,0.0,3.0,90.66,1.0,7.0,6.0,1.0,146.0,7.0,0.0,1
368.1194635,4.636640000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
392.039769208,4.812300000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
368.1194635,4.636640000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
368.1194635,4.636640000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
368.1194635,4.636640000000003,4.0,1.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,134.0,5.0,0.0,1
437.153990436,3.442440000000002,3.0,0.0,1.0,2.0,71.41,1.0,6.0,4.0,1.0,158.0,6.0,0.0,1
407.016510988,3.6610000000000023,3.0,0.0,0.0,3.0,89.02,1.0,6.0,6.0,1.0,134.0,6.0,0.0,1
466.20386181999993,3.744600000000003,5.0,0.0,2.0,3.0,65.98,0.0,7.0,6.0,0.0,174.0,5.0,0.0,1
402.08855729600003,3.2460200000000023,3.0,0.0,0.0,3.0,107.73,1.0,8.0,7.0,1.0,146.0,6.0,0.0,1
470.19877644,3.1492200000000015,4.0,0.0,1.0,3.0,87.91,1.0,8.0,7.0,1.0,176.0,9.0,0.0,1
381.1510979760001,4.095620000000003,4.0,0.0,1.0,3.0,53.510000000000005,0.0,5.0,4.0,0.0,140.0,4.0,0.0,1
425.17731272400005,4.166260000000004,4.0,0.0,1.0,3.0,66.65,0.0,6.0,5.0,0.0,158.0,4.0,0.0,1
464.224597264,4.352840000000004,5.0,0.0,2.0,3.0,56.75000000000001,0.0,6.0,5.0,0.0,174.0,4.0,0.0,1
382.09872805599997,4.222400000000003,4.0,1.0,0.0,3.0,89.27,1.0,6.0,5.0,1.0,138.0,6.0,0.0,1
368.1194635,4.352520000000004,4.0,1.0,0.0,3.0,63.410000000000004,0.0,5.0,4.0,0.0,134.0,5.0,0.0,1
465.27398998000007,2.5133600000000014,4.0,0.0,1.0,3.0,81.39,1.0,8.0,7.0,1.0,182.0,8.0,0.0,1
384.11437811999997,3.706100000000003,4.0,1.0,0.0,3.0,81.42999999999999,1.0,6.0,5.0,1.0,140.0,7.0,0.0,1
409.21655535599996,3.5075400000000023,4.0,0.0,1.0,3.0,46.5,1.0,5.0,4.0,1.0,158.0,6.0,0.0,1
391.04606152800005,3.146700000000002,3.0,0.0,0.0,3.0,89.02,1.0,6.0,6.0,1.0,134.0,6.0,0.0,1
391.04606152800005,3.146700000000002,3.0,0.0,0.0,3.0,89.02,1.0,6.0,6.0,1.0,134.0,6.0,0.0,1
540.2406412519999,2.743800000000001,5.0,0.0,3.0,2.0,90.47,0.0,9.0,6.0,0.0,204.0,5.0,0.0,1
378.045646928,1.87882,3.0,0.0,0.0,3.0,102.65999999999998,1.0,8.0,9.0,1.0,130.0,5.0,0.0,1
344.08307799199997,3.4594200000000015,3.0,0.0,0.0,3.0,81.43,1.0,6.0,5.0,1.0,124.0,5.0,0.0,1
441.20861285200004,4.537440000000005,3.0,0.0,0.0,3.0,75.44,1.0,6.0,5.0,1.0,166.0,10.0,0.0,1
454.20386182,3.4490400000000028,4.0,0.0,1.0,3.0,78.67999999999999,1.0,7.0,6.0,1.0,170.0,8.0,0.0,1
372.11437811999997,3.7921400000000025,3.0,0.0,0.0,3.0,72.64000000000001,0.0,6.0,5.0,0.0,136.0,5.0,0.0,1
538.2613766960001,3.3520400000000024,5.0,0.0,3.0,2.0,81.24,0.0,8.0,5.0,0.0,204.0,4.0,0.0,1
374.093642676,3.468020000000002,3.0,0.0,0.0,3.0,90.66,1.0,7.0,6.0,1.0,136.0,6.0,0.0,1
360.060234372,4.1727200000000035,3.0,0.0,0.0,3.0,72.2,1.0,5.0,5.0,1.0,124.0,5.0,0.0,1
367.1354479120001,4.153000000000003,4.0,0.0,1.0,3.0,62.300000000000004,1.0,5.0,4.0,1.0,134.0,4.0,0.0,1
362.07588443599997,3.538540000000001,3.0,0.0,1.0,2.0,75.27,2.0,5.0,4.0,2.0,126.0,3.0,0.0,1
487.159948408,3.1873200000000015,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,176.0,6.0,0.0,1
378.070799056,3.9353200000000035,3.0,0.0,0.0,3.0,72.64,0.0,6.0,6.0,0.0,132.0,6.0,0.0,1
362.07588443599997,4.099020000000004,3.0,0.0,0.0,3.0,63.410000000000004,0.0,5.0,5.0,0.0,126.0,5.0,0.0,1
362.07588443599997,4.1534600000000035,3.0,0.0,0.0,3.0,63.410000000000004,0.0,5.0,5.0,0.0,126.0,4.0,0.0,1
439.19296278800005,4.3401600000000045,4.0,0.0,1.0,3.0,66.65,0.0,6.0,5.0,0.0,164.0,5.0,0.0,1
378.070799056,3.9353200000000035,3.0,0.0,0.0,3.0,72.64,0.0,6.0,6.0,0.0,132.0,6.0,0.0,1
376.09153449999997,3.846960000000002,3.0,0.0,1.0,2.0,75.27,2.0,5.0,4.0,2.0,132.0,3.0,0.0,1
493.089675928,4.120520000000003,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,170.0,4.0,0.0,1
479.074025864,3.812100000000002,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,164.0,4.0,0.0,1
398.13002818399997,3.558600000000002,3.0,0.0,1.0,2.0,76.66000000000001,2.0,6.0,5.0,2.0,146.0,7.0,0.0,1
370.135113564,3.7334200000000033,3.0,0.0,0.0,3.0,72.2,1.0,5.0,4.0,1.0,136.0,7.0,0.0,1
400.14567824799997,4.260520000000003,3.0,0.0,0.0,3.0,81.42999999999999,1.0,6.0,5.0,1.0,148.0,7.0,0.0,1
348.06023437199997,3.8450400000000027,3.0,0.0,0.0,3.0,63.410000000000004,0.0,5.0,5.0,0.0,120.0,4.0,0.0,1
453.172227344,3.925920000000003,4.0,0.0,1.0,3.0,83.72000000000001,0.0,7.0,6.0,0.0,168.0,6.0,0.0,1
362.039498928,3.714920000000002,3.0,0.0,0.0,3.0,89.27,1.0,6.0,6.0,1.0,124.0,5.0,0.0,1
362.166413692,4.194020000000004,3.0,0.0,1.0,2.0,63.410000000000004,0.0,5.0,4.0,0.0,136.0,4.0,0.0,1
356.08644912,2.6770000000000005,2.0,0.0,0.0,2.0,93.61000000000001,2.0,6.0,5.0,1.0,126.0,8.0,0.0,1
425.17731272400005,4.284320000000004,4.0,0.0,1.0,3.0,66.65,0.0,6.0,5.0,0.0,158.0,5.0,0.0,1
398.01617664,3.583700000000002,3.0,0.0,1.0,2.0,84.5,2.0,6.0,5.0,2.0,132.0,4.0,0.0,1
479.074025864,3.812100000000001,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,164.0,4.0,0.0,1
493.089675928,4.120520000000003,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,170.0,4.0,0.0,1
398.0161766400001,3.583700000000001,3.0,0.0,1.0,2.0,84.5,2.0,6.0,5.0,2.0,132.0,4.0,0.0,1
473.144298344,3.775540000000002,4.0,0.0,2.0,2.0,95.58000000000001,2.0,7.0,5.0,2.0,170.0,4.0,0.0,1
428.14059286799994,4.333340000000004,4.0,0.0,1.0,3.0,81.87,0.0,7.0,6.0,0.0,158.0,5.0,0.0,1
450.1373190560001,1.9241199999999998,3.0,0.0,1.0,2.0,112.85999999999999,1.0,9.0,6.0,1.0,166.0,7.0,0.0,1
352.13578226,3.2705400000000022,4.0,0.0,1.0,3.0,49.33,0.0,5.0,5.0,0.0,128.0,2.0,0.0,1
515.264487916,1.8907000000000012,5.0,0.0,1.0,4.0,97.0,1.0,10.0,9.0,1.0,198.0,10.0,0.0,1
475.09686948399997,2.3282000000000007,4.0,0.0,1.0,3.0,99.92999999999999,1.0,8.0,6.0,1.0,168.0,6.0,0.0,1
369.08956034,2.5619000000000005,4.0,0.0,1.0,3.0,92.47,0.0,8.0,7.0,0.0,132.0,3.0,0.0,1
350.9477231640001,3.845200000000001,3.0,0.0,0.0,3.0,54.88,1.0,4.0,4.0,1.0,100.0,2.0,0.0,1
499.26957329600003,2.1905200000000002,5.0,0.0,1.0,4.0,87.77,1.0,9.0,8.0,1.0,192.0,9.0,0.0,1
491.30087342400003,2.3230200000000005,5.0,0.0,2.0,3.0,87.77,1.0,9.0,8.0,1.0,192.0,8.0,0.0,1
384.11437811999997,3.854560000000003,4.0,0.0,1.0,3.0,72.64,0.0,6.0,5.0,0.0,140.0,3.0,0.0,1
284.188863388,4.093240000000002,3.0,1.0,0.0,2.0,44.89,2.0,3.0,1.0,2.0,112.0,2.0,0.0,1
296.15247788,3.360640000000002,3.0,0.0,0.0,3.0,47.17,1.0,4.0,3.0,1.0,114.0,4.0,0.0,1
474.15730555199997,1.6553999999999993,4.0,0.0,1.0,3.0,111.87000000000002,1.0,10.0,9.0,1.0,176.0,6.0,0.0,1
430.2368762,3.7021400000000027,5.0,0.0,2.0,3.0,58.440000000000005,0.0,6.0,5.0,0.0,166.0,2.0,0.0,1
436.16660372,3.7387000000000032,5.0,0.0,2.0,3.0,58.440000000000005,0.0,6.0,5.0,0.0,160.0,2.0,0.0,1
449.206304344,2.7230000000000008,5.0,0.0,1.0,4.0,85.22000000000001,0.0,9.0,8.0,0.0,172.0,5.0,0.0,1
476.23360238800007,2.3557999999999995,5.0,0.0,1.0,4.0,75.4,1.0,8.0,7.0,1.0,182.0,7.0,0.0,1
492.23727012399996,3.941900000000003,4.0,0.0,0.0,4.0,96.09,1.0,9.0,8.0,1.0,190.0,12.0,0.0,1
353.119797848,3.693620000000003,4.0,0.0,1.0,3.0,54.46000000000001,1.0,5.0,5.0,1.0,128.0,3.0,0.0,1
396.12338324399997,3.422500000000002,4.0,0.0,1.0,3.0,107.13,1.0,8.0,6.0,1.0,148.0,3.0,0.0,1
414.07417018399997,2.924120000000001,3.0,0.0,1.0,2.0,84.41000000000001,0.0,6.0,7.0,0.0,142.0,4.0,0.0,1
393.16885621600005,3.392400000000002,4.0,0.0,1.0,3.0,82.44999999999999,1.0,7.0,6.0,1.0,150.0,4.0,0.0,1
