ids,mols,y
20860737.0,COC1=CC=CC(C2=NC(CS(=O)(=O)CC(=O)NC3=CC(OC)=CC=C3OC)=C(C)O2)=C1,-4.2587
1016200.0,COC1=CC2=CC=CC=C2C=C1C(=O)NC1=CC=C(NC(=O)C2=CC=CS2)C=C1,-85.7634
20961290.0,CCN1C(=O)C(CCC(=O)N2CCOCC2)=C(C)C2=C1N(C1=CC=CC=C1)N=C2C,-66.1924
16028009.0,CC1=CC=C(N(C)S(=O)(=O)C2=CC=C(C3=CN=C(C4CC4)O3)C=C2)C=C1,-54.6632
20946181.0,CCC1=CC2=C(C=C1S(=O)(=O)N1CCC3(CC1)OCCO3)NC1=C2C(=O)CCC1,-63.148
20940064.0,CCN1C(C)=C(C)C2=C1C=CC(C(=O)NC1CCCCCC1)=C2,-100.379
20952933.0,CC1=NN2C(=O)C=C(COC(=O)C3=CC=C(NC(=O)C(C)(C)C)C=C3)N=C2S1,-76.1714
22517149.0,CC(C)N(C(=O)C1=NN(C)C2=C1CSC1=CC=CC=C12)C1CCCCC1,-75.422
22423150.0,CCCCCN1C(=O)NC2=CC(C(=O)N3CCN(C4=CC=C(F)C=C4)CC3)=CC=C2C1=O,-62.3579
20858965.0,COC1=C(OC)C=C(CCNC(=O)CN(C2=CC(C)=CC(C)=C2)S(=O)(=O)C2=C(C)ON=C2C)C=C1,-67.9359
16007922.0,CC1=CC=C(C2=NC(CS(=O)CC(=O)N3CCN(C4=CC=C(F)C=C4)CC3)=C(C)O2)C=C1,-108.879
16007449.0,CCN1C=C(C(=O)NCCC2=CC(OC)=C(OC)C=C2)C(=O)C2=C1C=CC(S(=O)(=O)N1CCOCC1)=C2,-63.1177
46500285.0,CC1=CC(C)=C(/C=N/NC(=O)C2=C(CN3CCC(C)CC3)N(C3=NON=C3N)N=N2)C(C)=C1,-91.5085
24793794.0,CC1=CC(C)=C(NC(=O)C2=CC=CC3=C2C(=O)N(C2CCCCC2)C3)C(C)=C1,-70.5512
1524467.0,CC1=CC=CN2C(=O)C3=C(N=C12)N(CC1=CC=CN=C1)C(=N)C(S(=O)(=O)C1=CC=CC=C1)=C3,-60.833
16446215.0,CC1=CC=C(CS(=O)(=O)C2=NC=C(Cl)C(C(=O)NC3=CC=C(OC(F)F)C=C3)=N2)C=C1,-101.562
20859819.0,CCC1CCCCN1CCCNC(=O)C1CCN(CC2=C(C)OC(C3=CC=C(Cl)C=C3)=N2)CC1,-92.2268
1051589.0,CC(C)C1=C2COC(C)(C)CC2=C(C#N)C(N2CCN(C(=O)C3=CC=CO3)CC2)=N1,-105.115
15991179.0,COC1=CC=CC=C1N(CC(=O)NCCSCC1=CC=CC=C1)S(=O)(=O)C1=CC=C(C)C=C1,-100.079
4071669.0,CC1=CC=C(S(=O)(=O)N2CCCCC2C(=O)N(C)C2=CC=CC=C2)C=C1,-83.1665
16435563.0,CC1=CN2C(=O)C3=C(N=C2C=C1)N(CC1CCCO1)C(=N)C(C(=O)NCCC1=CC=CC=C1)=C3,-91.8385
22515889.0,CCC1=C(NS(=O)(=O)C2=CC(Br)=CN=C2N)C(C)=CC=C1,-88.7885
1222490.0,CN1CCN(NC(=O)C2=CC(C3=CC=C(Cl)S3)=NC3=CC=CC=C32)CC1,-90.8036
22334125.0,CCN(CCCNC(=O)CNC(=O)C1=NN(C2=CC=C(OC)C(OC)=C2)C(=O)C2=CC=CC=C21)C1=CC=CC=C1,-87.6999
24793982.0,CC1=CC=CC(N2CCN(C(=O)CCNS(=O)(=O)C3=CC=C4C(=C3)OC(=O)N4C)CC2)=C1C,-107.337
24793986.0,COC1=C(OC)C=C(NC(=O)C2=CC=CC3=C2C(=O)N(CC2CCCO2)C3)C=C1,-78.8953
20927365.0,COC1=CC=CC(NC(=O)C2CCN(S(=O)(=O)C3=CC4=C(C=C3)SC(C)C(=O)N4)CC2)=C1,-90.1156
4571284.0,COC1=CC(NC(=O)CNC(=O)CN2C(=O)C3=C(C=CC=C3)C=C2C)=CC(OC)=C1OC,-92.1573
135617006.0,CC1CCN(CC2=C(C(=O)N/N=C/C3=C(O)C=CC(Cl)=C3)N=NN2C2=NON=C2N)CC1,-108.639
22334709.0,CCCN1CCN(C(=O)C2=NOC3=C2COC2=C3C=C(C)C=C2)CC1,-90.0572
135550889.0,CC1=CC(/C=N/NC(=O)COC2=CC=C3C(C)=CC(=O)OC3=C2)=C(O)C=C1,-75.829
3916444.0,CC1=CC=C(S(=O)(=O)CCC(=O)N2CCN(C3=CC=C([N+](=O)[O-])C=C3)CC2)C=C1,-93.9712
20968903.0,CC1=CC=C(C2=NC(CSCC(=O)NC3CCN(CC4=CC=CC=C4)CC3)=C(C)O2)C=C1,-60.8695
20912381.0,O=C(C1CCCN(C2=NC=NC3=C2N=C2CCCCCN23)C1)N1CCN(C2=CC(Cl)=CC=C2)CC1,-97.5088
20880945.0,O=C(CCC1=NN=C2N(CC3=CC=C(F)C=C3)C(=O)C3=CC=CC=C3N12)N1CCN(C2=CC=CC=N2)CC1,-104.805
20880982.0,O=C(CCC1=NN=C2N(CC3=CC=C(Cl)C=C3)C(=O)C3=CC=CC=C3N12)N1CCN(C2=CC=CC=N2)CC1,-74.7742
6625758.0,COC1=CC=C(C2=NOC(N3CCC(C(=O)N(C)C4=CC=CC=C4)CC3)=N2)C=C1,-91.8829
16017095.0,COC1=C(OC)C=C(C2=NS(=O)(=O)N(C)C(C(=O)N(C)CC3=CC=CC=C3)=C2)C=C1,-91.3623
20910603.0,COC1=C(N2CCN(C(=O)C3CCN(S(=O)(=O)C4=CC5=C(C=C4)N(C(C)=O)C(C)C5)CC3)CC2)C=CC=C1,-65.1928
16021607.0,O=C(C1CCN(C2=NC=NC3=C2N=C2CCCCCN23)CC1)N1CCN(C2=CC=C(F)C=C2)CC1,-81.8195
22434790.0,CC1=CC2=C(C=C1)SC1=C(C=C(C(=O)NCCCN3CCN(C)CC3)C=C1)N=C2C,-85.3297
6016033.0,CCOC(=O)N1CCN(C(=O)C2=CC3=C(C=C2)S/C(=C/C2=CC(OC)=C(OCC)C=C2)C(=O)N3C)CC1,-101.142
20916497.0,CC1=C(C(=O)NCCCN2CCCCC2)OC2=C1C1=C(C=C2)OC2(CCCCC2)CC1O,-92.101
24819029.0,CN1C(=O)/C(=C/C2=CC=CC=C2Cl)SC2=C1C=C(C(=O)N1CCCC1)C=C2,-94.2172
20953702.0,COC1=CC=C(C2=NN3C(=C2)C(=O)N(CC(=O)NCCN2CCCC2)N=C3C)C=C1,-94.9563
20883802.0,CCOC1=CC2=C(C=C1)N=C(N1CCCC(C(=O)NC3CCCC3)C1)S2,-60.6267
3236198.0,COC1=CC(C2C3=C(NC4=NC=NN42)C2=CC=CC=C2CC3)=CC(OC)=C1OC,-75.8927
3244099.0,C1=CC=C([B-](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,-98.4851
1342143.0,COC1=CC=CC=C1N1CCN(CC2=C3C=CC=NC3=C(O)C(Br)=C2)CC1,-95.2947
3241793.0,COC1=C(OC)C=C2C(=C1)N=C(NCC1CCCO1)N1N=C(C3=CN=CC=C3)N=C21,-79.6187
3160888.0,COC1=CC=CC=C1N1CSC2=C(C#N)C(C3=CC=C(SC)C=C3)CC(=O)N2C1,-98.7573
9550329.0,COC(=O)C1=CC=C2C(=C1)C(C)(C)C(/C=C/C1=CC=C(OC)C(OC)=C1OC)=[N+]2C,-113.739
3240826.0,CCCCOC1=CC=CC=C1NC(=O)CN1C2=CC=CC=C2N=C1C1=NON=C1N,-105.955
3242943.0,COC1=C(NC(=O)CN2CCN(CC(=O)NC3=CC=CC=C3F)CC2)C=C(C)C=C1,-106.44
1043227.0,O=C(C1=NN2C(C(F)(F)F)=CC(C3=CC=CO3)=NC2=C1Br)N1CCCC2=C1C=CC=C2,-106.023
5309816.0,CCC1=C(N2CSC3=C(C#N)C(C4=CC=CC=C4F)CC(=O)N3C2)C=CC=C1,-69.5001
6603300.0,CCOC(=O)C1=CC=C(N=C2SC(C(=O)OC)=CC(=O)N2CCCN2CCOCC2)C=C1,-116.819
3235730.0,CCSC1(SCC)N=C(N)C2(C#N)C(C3=CC=C(OC)C(OC)=C3OC)C12C#N,-99.1722
3238415.0,CN(C)C1=CC=C(C2C=C(C3=C(OC(F)F)C=C(Cl)C=C3)NC3=NC=NN32)C=C1,-84.4817
3245700.0,CC1=C(C)C(N2CCN(C(=O)C3=CN(C)C(=O)C4=C3C3=CC=CC=C3N4C)CC2)=CC=C1,-80.134
3239371.0,CCN(CC)S(=O)(=O)C1=CC=C2OC(C(=O)NCC3COC4=CC=CC=C4O3)=C(C)C2=C1,-103.501
3237822.0,CC1=CC=CC=C1OCC1=NC(C2=CC=C(NC(=O)C3=CC4=C(C=C3)OCO4)C=C2)=NO1,-65.9645
5308144.0,CC1=NN(CC2=C(Cl)C=CC=C2Cl)C(C)=C1NC(=O)C1=NOC(C(C)C)=C1,-97.176
26695.0,CC(=O)OC1=C(C(=O)NC2=CC=C(Cl)C=C2)C=C(I)C=C1I,-84.4828
12843056.0,CC1=CC=C(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)C3=CC=CC=C3)C(=O)C3=CC=CC=C32)C=C1,-93.0863
3899554.0,CC1=CC=C(S(=O)(=O)N(CC(=O)N=NC2=C(O)NC3=C2C=CC=C3)C2=CC(C)=C(C)C=C2)C=C1,-104.129
9550941.0,COC(=O)C1=C(NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)C3=C(C=CC=C3)C2=O)C=CC=C1,-71.417
3244819.0,CCOC1=CC=C(NS(=O)(=O)C2=CC=C3NC=C(C(=O)NC(C)CC)C(=O)C3=C2)C=C1,-73.6274
3241039.0,CC1=CC=C(N2C(=O)NC3=C2N=C(C2=CC=C(C)O2)N=C3C(N)=O)C=C1,-91.9195
3240592.0,CC1=CC=CN2C(=O)C3=C(N=C12)N(C)C(C(=O)N1CCC2(CC1)OCCO2)=C3,-86.5319
715715.0,COC1=CC(N=C2SSN=C2Cl)=CC(OC)=C1OC,-112.81
5307131.0,CCN(CCCNC(=O)CN1N=CC2=C1C1=CC=CC=C1OC2=O)C1=CC=CC(C)=C1,-86.11
3238526.0,CC1=CC=CN2C(=O)C3=C(N=C12)N(C)C(C(=O)N1C2=CC=CC=C2CC1C)=C3,-88.7572
3245236.0,CCOC(=O)N1CCC(NC(=O)C2CCN(C3=NC(C4=CC=C(OC)C=C4)=NO3)CC2)CC1,-62.1892
3238730.0,O=C1NC2=C(C(=O)NC3CCCCC3)SC(=S)N2C2=CC=CC=C12,-96.7976
5309665.0,CCC(=O)N1CCCC2=C1C=CC(S(=O)(=O)N1CCN(C3=C(F)C=CC=C3)CC1)=C2,-109.725
3240431.0,CCCN1CC2=C(C1=O)C(C(=O)NC1=CC=C(CN3CCCC3)C=C1)=CC=C2,-80.433
3238691.0,CC1=CC=C(CN2C(=O)C3=C(C=CC(N4CCOCC4)=C3)NC2=S)O1,-102.214
3155818.0,CCCOC(=O)C1=CC=C(OCC(O)CN2C3=CC=CC=C3N=C2C)C=C1,-113.835
9551413.0,CCN1C=C(C(=O)NCC2=CC3=C(C=C2)OCO3)C(=O)C2=C1C=CC(S(=O)(=O)N(C)C)=C2,-83.0234
3344693.0,O=C(NC1=CC=CC(Cl)=C1)C1=CC(S(=O)(=O)NCC2=CC=C3OCOC3=C2)=C(F)C=C1,-63.8297
5072686.0,O=C(NC1=CC(Cl)=CC=C1)C1=CC(S(=O)(=O)N2CCN(C3=CC=CC=N3)CC2)=C(F)C=C1,-102.116
3605573.0,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(=O)NC2=CC=C(Br)C=C2)=CC=C1F,-103.864
9550271.0,CCOC(=O)N1CCN(S(=O)(=O)C2=CC(C(=O)NC3=CC(Cl)=C(C)C=C3)=C(F)C=C2)CC1,-84.9719
9551042.0,CCOC(=O)N1CCN(S(=O)(=O)C2=CC(C(=O)NC3=CC=C(C(C)C)C=C3)=C(F)C=C2)CC1,-83.5788
4605161.0,CC(C)C1=CC=C(NC(=O)C2=C(F)C=CC(S(=O)(=O)NCC3COC4=CC=CC=C4O3)=C2)C=C1,-99.8046
5791841.0,CC(C)C1=CC=C(S(=O)(=O)/N=C2/C=C(SC3=NC=NN3)C(=O)C3=C2C=CC=C3)C=C1,-113.002
3240655.0,COC1=CC=C(CCNC(=O)C2CCCN(CC3=C(C)OC(C4=CC=CC=C4C)=N3)C2)C=C1OC,-80.5592
4195030.0,CC1=CC=CC2=NC(CSC3=NC4=C(C=NN4)C(=O)N3C3=C(Cl)C=CC=C3)=CC(=O)N12,-83.0844
4110576.0,CC1=CC(C)=CC(NC(=S)N=NC2=C(O)N(C)C3=CC=C(S(=O)(=O)N4CCOCC4)C=C32)=C1,-97.7068
4130416.0,CC1=CC(NC(=S)N=NC2=C(O)N(C)C3=CC=C(S(=O)(=O)N4CCOCC4)C=C32)=CC=C1,-110.141
3407589.0,COC(=O)CC1=CC=C(N(CC2=CC=CC=C2F)S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,-64.9155
3407594.0,COC(=O)CC1=CC=C(N(CC2=C(F)C=CC=C2)S(=O)(=O)C2=CC=C(C)C=C2)C=C1,-68.0371
9550611.0,CN(CCO)C1=C([N+](=O)[O-])C2=NON=C2C(SC2=NC3=CC=CC=C3S2)=C1,-119.854
1259370.0,COC1=CC=CC=C1C1=NC(S(=O)(=O)CCCC(=O)N2CCOCC2)=NC(C(F)(F)F)=C1,-109.569
9550553.0,CCC(=O)OCCNC1=C([N+](=O)[O-])C2=NON=C2C(SC2=NC3=C(C=CC=C3)S2)=C1,-94.8986
20968071.0,O=C(CN1C(=O)CSC2=C1C=C(S(=O)(=O)N1CCCCCC1)C=C2)NCCC1=CC=CC=C1,-90.6944
44601836.0,CCCN(CCC)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)CC)C2=C1,-83.396
44601840.0,CCN(C1=CC2=C(C=C1)OCO2)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)C3CC3)C2=C1,-101.271
44601842.0,CCCCN(C)S(=O)(=O)C1=C(Br)C=C2CCN(C(=O)C3CC3)C2=C1,-105.493
44601843.0,CCCCN(CC1=CC=CC=C1)S(=O)(=O)C1=CC2=C(C=C1Br)CC(C)N2C(C)=O,-111.379
570206.0,N#CC1=C2SCC(O)(C3=CC=CC=C3)N2C(=O)CC1C1=CC=CS1,-87.6768
3237441.0,COC1=C(OC)C=C(C2=NN(S(=O)(=O)C3=C(F)C(F)=C(F)C(F)=C3F)C(N)=C2)C=C1,-90.8991
5308727.0,CC(=O)OCCNC1=C2C(=O)C3=CC=CC=C3C3=C2C(=NO3)C(N2CCN(C)CC2)=C1,-76.4353
5309300.0,COC(=O)C1=CC=C(N=C2SC(C(=O)OC)=CC(=O)N2C)C=C1,-89.115
3236209.0,COC1=CC=C(N2CCN(C(=O)C3CCN(S(=O)(=O)N4CCOCC4)CC3)CC2)C=C1,-71.5649
5308885.0,CN1C(=O)OC2=C1C=CC(S(=O)(=O)N1CCC(C(=O)N3CC=C(C4=CC=CC=C4)CC3)CC1)=C2,-79.4048
3237190.0,COC1=CC(C2=NOC(C(=O)NCC3=CC=C(F)C=C3)C2)=CC(OC)=C1OC,-102.136
4185066.0,COC1=CC=C(C2C=C(C3=CC=C(C)C(C)=C3)NC3=NC=NN32)C(OC)=C1OC,-81.8873
135498228.0,CCC1=CC=CC=C1NC(=O)CSC1=NC2=NNC(C)=C2C(=N)N1C1=CC=C(OC)C=C1,-117.868
4162445.0,CCOC(=O)CNC(=O)C1=C(C)C2=C(N3CCC4=CC=CC=C4C3)N=CN=C2S1,-117.631
3239471.0,O=C(C1=NOC2=C1CCCCC2)N1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,-68.9737
3243731.0,CCN1N=CC(C2=NOC(C(=O)NCC3=CC=C(Cl)C=C3)C2)=C1C,-82.6776
3239165.0,COC1=C(OC)C=C(CCNC(=O)CN2C(=O)N(CC3=CC=CO3)C(=O)C3=C2C=C(Cl)C=C3)C=C1,-72.3638
5199936.0,COC1=C(N2CCN(S(=O)(=O)C3=CC=C4N=C(C5=CC=CC=C5)NC4=C3)CC2)C=CC=C1,-68.0881
3245942.0,CCCOC1=C(C2CC(=O)NC3=CC4=C(C=C32)OCO4)C=CC=C1,-117.461
3244649.0,CC1=NC2=C(C=CC3=C2SC(NC(=O)C2=CC=C4OCCOC4=C2)=N3)S1,-73.2183
12005228.0,COC1=CC=C(CN(CCC(C2=CC=C(F)C=C2)C2CCOC(C)(C)C2)C(=O)C2=CC=CO2)C=C1,-109.53
3242815.0,CCOC(=O)N1CCN(C(=O)CSC2=NN=C(C3=CC(OC)=CC=C3)O2)CC1,-102.454
2155776.0,O=C(CSC1=NN=C(C2=CC=C(Cl)S2)O1)N1CCCC2=C1C=CC=C2,-73.3052
3235895.0,CCOC(=O)N1CCN(C(=O)CSC2=NN=C(C3=CC(OC)=CC=C3OC)O2)CC1,-104.192
3241969.0,CCCC1C2=CC=C(C)N2CCN1C(=O)NC1=CC=CC=C1Cl,-68.4153
3236224.0,O=C(C1CC1)N1CCC2=C1C=CC(S(=O)(=O)NC1CCN(CC3=CC=CC=C3)CC1)=C2,-83.384
3240962.0,CC1=CC=C2C=C3C=C(C(=O)N(C)C4=CC=CC(C)=C4)OC3=NC2=C1,-115.61
3237899.0,CCOC(=O)C1=C(NC(=O)CN2C(=O)CCS(=O)(=O)C3=CC=CC=C32)C=CC=C1,-127.594
5307927.0,CC1=CC=C(C)C(N2CCN(CCCNC(=O)CN3C=C4CC(C)CCC4=N3)CC2)=C1,-94.6831
6603285.0,N=C1N(CCO)C2=CC=CC=C2N1CCOC1=CC=C(Cl)C=C1Cl,-95.33
44602297.0,CC(C)(C)C1=CC=C(S(=O)(=O)N(CCCN2CCOCC2)CC2=CC=CS2)C=C1,-98.1844
6603402.0,CCCOC1=C(N)C=C(N)C=C1,-57.5486
11957214.0,COC(=O)C1=CC2=C(C=C1)[N+](C)=C(/C=C/C1=CC=CC=C1O)C2(C)C,-98.0273
11957207.0,COC(=O)C1=CC2=C(C=C1)[N+](C)=C(/C=C/C1=CC=C(O)C=C1)C2(C)C,-86.6185
22553792.0,CC1=C(C(=O)NC2=CC=CC=C2C(=O)N2CCN(C3=CC=CC=C3)CC2)SCCO1,-87.3323
16031778.0,CCOC1=C(NC(=O)C2CCCN(S(=O)(=O)C3=CC4=C(C=C3)N(C(C)=O)CCC4)C2)C=CC=C1,-62.8014
46370203.0,COC1=CC=C(N2CCN(C(=O)CCCCCN3C(=O)C4=CC(N5CCOCC5)=CC=C4NC3=S)CC2)C=C1,-99.2723
20967199.0,COC1=CC(NC(=O)CSC2=NC3=C(C=NN3)C(=O)N2C2=CC=CC=C2)=CC(OC)=C1OC,-85.5543
6010074.0,O=C(NCCN1CCCCCC1)C1=CC2=C(C=C1)S/C(=C/C1=C(F)C=CC=C1)C(=O)N2,-108.682
17038165.0,CN(C)S(=O)(=O)N1C=C(/C=C(\NC(=O)C2=C(F)C=CC=C2)C(=O)NCCN2CCOCC2)C2=CC=CC=C21,-76.4879
20903172.0,CC1=CC=C(CCNC(=O)CN2C(=O)CSC3=C2C=C(S(=O)(=O)N2CCOCC2)C=C3)C=C1,-60.4584
3566171.0,COC1=C(N2CCN(C(=O)CCCN3C(=O)C4=CC=CC=C4NC3=S)CC2)C=CC=C1,-121.44
22554472.0,COC1=CC=C(N2CCN(C(=O)C3=CC=C(CS(=O)C4=CC(Cl)=CC=C4)O3)CC2)C=C1,-111.646
20914769.0,COC1=CC(NS(=O)(=O)C2=CC=C(N3C=CC=N3)C=C2)=CC(OC)=C1,-100.981
16033866.0,CC1=C(NC2=NN3C(=O)C4=CC=C(C(=O)N5CCCC(C)C5)C=C4N=C3S2)C=CC=C1,-83.2503
5073699.0,O=C(C1=CC=C(CNS(=O)(=O)C2=CC=C(F)C=C2)C=C1)N1CCCCCC1,-79.622
22552957.0,CCN(C1=CC=C(OC)C=C1)S(=O)(=O)N1CCCC(C(=O)NCC2=CC=C(OC(C)C)C=C2)C1,-103.705
20899393.0,O=C(C1=CC=C(CS(=O)CC2=C(Cl)C=CC=C2)O1)N1CCN(C2=CC=CC=C2)CC1,-79.1289
20899451.0,O=C(C1=CC=C(CS(=O)CC2=CC=CC(Cl)=C2)O1)N1CCN(C2=CC=C(F)C=C2)CC1,-111.112
22589775.0,CCOC(=O)C1CCN(C(=O)C2=CC3=C(C=C2)C(=O)N2N=C(NC4=CC=CC=C4CC)SC2=N3)CC1,-88.8492
3595025.0,O=C(C1=CC([N+](=O)[O-])=C(S(=O)(=O)CC2=C(F)C=CC(F)=C2)C=C1)N1CCOCC1,-108.475
22553974.0,CC1=C(NC(=O)C2=C(C)OCCS2)C=C(C(=O)N2CCN(C3=CC=C(Cl)C=C3)CC2)C=C1,-105.998
20914910.0,COC(=O)C1=CC(S(=O)(=O)NC2=CC(C3=CC=NO3)=CC=C2)=CN1,-80.3571
7254347.0,CC(C)(C)C1=CSC(NC(=O)CCS(=O)(=O)C2=CC=C(F)C=C2)=N1,-80.6316
20888596.0,CN(CC(=O)NC1=CC(C(F)(F)F)=C(Cl)C=C1)S(=O)(=O)C1=CN=CN1,-96.161
22589776.0,CCOC(=O)C1CCN(C(=O)C2=CC=C3C(=O)N4N=C(NC5=CC=CC=C5OC)SC4=NC3=C2)CC1,-100.252
6617129.0,COC1=CC(NC(=O)C2=C(C)C3=C(N=CN(CC(=O)N4CCCCC4C)C3=O)S2)=CC(OC)=C1OC,-60.7111
20899310.0,CC1=CC=C(CS(=O)CC2=CC=C(C(=O)N3CCN(C4=CC=CC(C)=C4C)CC3)O2)C=C1,-112.334
16022082.0,COC1=CC=C(OC)C(NS(=O)(=O)C2=CC=C(N3C=CC=N3)C=C2)=C1,-68.4787
20893704.0,CCC1=NN(CCCC(=O)NC2CCCCC2C)C(=O)C2=CC3=C(C=CO3)N21,-62.7542
4050538.0,CCOC1=CC=C(NC(=O)C2=CC(S(=O)(=O)N3CCCC3)=C(F)C=C2)C=C1,-75.9437
5804902.0,CCN1CCN(CCNC(=O)C2=CC3=C(C=C2)S/C(=C/C2=CC(Cl)=CC=C2)C(=O)N3)CC1,-100.178
22554612.0,O=C(NCCCN1CCC(CC2=CC=CC=C2)CC1)C1=CC=C(CS(=O)C2=CC=CC=C2Cl)O1,-102.936
3592645.0,O=C(NCCC1=CC=C(Cl)C=C1)C1=CC(S(=O)(=O)N2CCCC2)=CC=C1F,-98.5343
15995900.0,COC1=C(N2CCN(C(=O)CCCCCN3C(=O)C4=C(C=C5OCOC5=C4)NC3=S)CC2)C=CC=C1,-69.5181
3445740.0,CCC1=CC=C(CNC(=O)C2CCN(S(=O)(=O)N3CCCCC3)CC2)C=C1,-96.0413
3674387.0,COC1=CC=C(CCNC(=O)C2=CC=C(CS(=O)(=O)CC3=CC=C(C)C=C3)O2)C=C1OC,-87.9127
3441866.0,O=C(NCC1CCCO1)C1=CC=C2SCCN(CC3=CC=C(Cl)C=C3)C2=C1,-113.241
4604461.0,CC1CCN(S(=O)(=O)C2=CC3=C(C=C2)NC(=O)C3(Cl)Cl)CC1,-103.497
16033872.0,CCOC(=O)C1CCN(C(=O)C2=CC3=C(C=C2)C(=O)N2N=C(NC4=CC=CC=C4)SC2=N3)CC1,-66.1199
16034226.0,CCOC(=O)N1CCN(S(=O)(=O)N2CCCC(C(=O)NCC3=C(OC)C=CC(Br)=C3)C2)CC1,-97.6493
4564076.0,COC1=C(OC)C=C(CCNC(=O)C2=C(F)C=CC(S(=O)(=O)N3CCC4=CC=CC=C43)=C2)C=C1,-119.339
3616499.0,O=C(NC1CC1)C1=CC=C(CSCC2=CC=C(Cl)C=C2)O1,-65.2947
4055047.0,CC1=CC(N2C=NC3=C2C=CC(C(=O)NCC2CCCO2)=C3)=CC=C1,-87.3877
46261992.0,CN(C)S(=O)(=O)N1C=C(/C=C(\NC(=O)C2=CC=CC=C2)C(=O)N2CCCCC2)C2=CC=CC=C21,-100.177
708752.0,CC1=NN(C2=CC=CC=C2)C(C2=CC=CO2)=C1,-88.0261
1223126.0,CN1CCN(C(=O)C2=CC=CC(COC3=C(Cl)C=CC(Cl)=C3)=C2)CC1,-79.4594
2232040.0,O=C(CNC(=O)C1=CC=C(Br)O1)NC1=CC=CC(C2=NC3=CC=CC=C3N=C2)=C1,-64.9499
705143.0,CC1=CC(C)=NC(SC2=CS(=O)(=O)C3=CC=CC=C23)=N1,-106.652
678644.0,CN1C2=C(C=CC=C2)N(C)C1C1=CC2=C(C=C1)OCO2,-76.0143
2224298.0,COC1=CC=CC=C1C1=CN(S(=O)(=O)C2=CC=C(F)C=C2)N=C1N,-77.0811
2964272.0,OCC1=NC2=C(C=CC=C2)N1CCCOC1=CC=C(Br)C=C1,-116.06
2945523.0,O=C(C1=NN2C(=C1)NC(C1=CC=CO1)CC2C(F)(F)F)N1CCC2=C(C=CC=C2)C1,-83.8043
1048410.0,COC1=CC(NC(=O)C2=CC=C(C3=CC=C(Br)C=C3)O2)=CC=C1NC(=O)C(C)C,-81.7648
2037235.0,CC1=CC(NC(=O)CCS(=O)(=O)C2=NC(C3=CC=CC=C3)=CC(C(F)(F)F)=N2)=NO1,-105.209
1080841.0,COC1=CC=C(NC(=O)N2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)C=C1,-63.8484
974153.0,CN1C(=O)N(C)C2=C1C=CC(S(=O)(=O)NCCC1=CC=CC=C1)=C2,-75.7351
2978984.0,CCOC(=O)C1=C(CNCC2=CC=C(C)C=C2)NC(=O)NC1C1=CC=C(OC)C=C1,-80.7925
896410.0,CC1=C(C)C(N2CCN(C(=O)C3=CC=NC=C3)CC2)=CC=C1,-88.8604
1093251.0,CC1=CC=C(S(=O)(=O)N(C)CC(=O)NC2=NC3=CC=CC=C3S2)C=C1,-88.1108
1308631.0,CCOC(=O)N1CCC(NC2=C3C=NN(C4=CC=CC=C4)C3=NC=N2)CC1,-61.2744
1255215.0,CCN1C(SCC(=O)C2=CNC3=CC=CC=C32)=NN=C1C1=CC=CS1,-65.1117
830186.0,ClC1=CC=C(CN2N=CC3=C2N=CN=C3N2CCCCC2)C=C1,-99.0771
1259131.0,CC1=C(C(=O)NCC2=NC(C3=CC=CC=C3)=NO2)C(C2=CC=CC=C2Cl)=NO1,-64.6525
2984340.0,CCOC1=CC=C(N2C(=O)CC(N3CCN(C4=CC=C(C(=O)C5=CC=NC=C5)C=C4)CC3)C2=O)C=C1,-80.3664
2955483.0,O=S(=O)(CC(CN1CCCC1)N1CCCC1)C1=CC2=CC=CC=C2C=C1,-117.775
907669.0,C=C(C)COC1=C(C)C2=C(C=C1)C(C)=C(CC(=O)OC)C(=O)O2,-103.088
542822.0,N#CC1=CC(C2=CC=CC=C2)=NN1C1=CC=CC=C1,-69.4709
2977413.0,C=C(C)CN1C(=O)C(O)(CC(=O)C2=CC3=C(C=C2)OCCO3)C2=CC=CC=C21,-112.77
2202614.0,CC(C)(C)C1=CC(Br)=C(OCC(=O)NCC2=CC=CO2)C=C1,-95.7457
2946339.0,CCCN1C(=O)C(O)(C2CC(=O)CC(C)(C)O2)C2=C1C=CC=C2,-114.635
2220861.0,CC1=CC2=C(C=C1)N=C(C1=CC=CC=C1Cl)C=C2C(=O)NC1=NOC(C)=C1,-95.6887
889490.0,COC1=CC2=C(C=C1)C1=C(C2)SC(NC(=O)C2=CC=CS2)=N1,-66.2937
2964177.0,O=C(CCSC1=NC(C2=CC=CO2)=CC(C(F)(F)F)=N1)N1CCN(C2=CC=CC=N2)CC1,-78.5955
2980963.0,CCCOC1=C(OC)C=CC=C1C1CC(=O)NC2=CC3=C(C=C21)OCO3,-112.711
